Date,Open,High,Low,Close,Volume,Ticker
2015-02-10,26.69623341788492,27.1360988800661,26.694013099240877,27.10721778869629,248034000,AAPL
2015-02-11,27.273828015082834,27.75145914200605,27.213847220027088,27.742572784423828,294247200,AAPL
2015-02-12,28.004714549879026,28.320174313577628,27.895859634991865,28.093576431274414,297898000,AAPL
2015-02-13,28.27574953174735,28.27574953174735,27.913639266842324,28.231319427490234,217088800,AAPL
2015-02-17,28.32239884896467,28.631194314145105,28.19577119996392,28.397932052612305,252609600,AAPL
2015-02-18,28.353495418040563,28.60897268589637,28.313507657029223,28.595643997192383,179566800,AAPL
2015-02-19,28.54232794957795,28.664513254672688,28.50900622536984,28.535663604736328,149449600,AAPL
2015-02-20,28.573432021439938,28.76892852783203,28.446806067835475,28.76892852783203,195793600,AAPL
2015-02-23,28.884447331881436,29.546464920043945,28.804471802520936,29.546464920043945,283896400,AAPL
2015-02-24,29.533135230131812,29.679757593961313,29.139921941606865,29.362075805664062,276912400,AAPL
2015-02-25,29.226553968619438,29.235442019083592,28.469008681957035,28.611186981201172,298846800,AAPL
2015-02-26,28.611192887820746,29.073273303207596,28.126899121283763,28.973304748535156,365150000,AAPL
2015-02-27,28.87999145954479,29.006620741508755,28.48900202626581,28.53787612915039,248059200,AAPL
2015-03-02,28.713382798513294,28.942200974389138,28.502337335981014,28.677837371826172,192386800,AAPL
2015-03-03,28.6489613967314,28.773367007798193,28.455685246153877,28.737821578979492,151265200,AAPL
2015-03-04,28.680065445448587,28.782254325481713,28.506785701219396,28.55565643310547,126665200,AAPL
2015-03-05,28.56454534427654,28.60231109584079,27.938071491371385,28.08247184753418,226068400,AAPL
2015-03-06,28.524553579488252,28.740043089670174,28.049146161056143,28.124677658081055,291368400,AAPL
2015-03-09,28.426806439526047,28.784475968478535,27.782559935616113,28.244640350341797,354114000,AAPL
2015-03-10,28.08247017418936,28.26241425789635,27.502648465689692,27.660377502441406,275426400,AAPL
2015-03-11,27.713694548877402,27.718136880404018,27.12720848319452,27.15608787536621,275756000,AAPL
2015-03-12,27.171637920724486,27.74701729622156,27.020573228981956,27.64704704284668,193450800,AAPL
2015-03-13,27.635947103719044,27.858101016618875,27.231627050037343,27.45600128173828,207309200,AAPL
2015-03-16,27.520418841684812,27.75812339782715,27.296044669322946,27.75812339782715,143497200,AAPL
2015-03-17,27.96917020603059,28.284628267969687,27.913631743228663,28.22242546081543,204092400,AAPL
2015-03-18,28.21354315504293,28.693396356113592,28.073586818847133,28.540109634399414,261083600,AAPL
2015-03-19,28.602309713176652,28.71338664410161,28.30240233865916,28.324617385864258,183238000,AAPL
2015-03-20,28.491236645908533,28.524558373785165,27.80478193325487,27.969175338745117,274780400,AAPL
2015-03-23,28.240199836860707,28.402371208638087,28.106906162375846,28.26019287109375,150838800,AAPL
2015-03-24,28.26463759420105,28.44457999143216,28.115793213344112,28.14467430114746,131369200,AAPL
2015-03-25,28.11135271456754,28.173555530969583,27.409345626831055,27.409345626831055,206620800,AAPL
2015-03-26,27.27161409154305,27.742579289537534,27.236068652879418,27.600400924682617,190291600,AAPL
2015-03-27,27.673703739702116,27.70258312869527,27.30492924720013,27.380460739135742,158184800,AAPL
2015-03-30,27.55818859325754,28.080249855252642,27.54708022165996,28.073585510253906,188398800,AAPL
2015-03-31,28.011383219191703,28.10024511430692,27.627057938050438,27.642608642578125,168362400,AAPL
2015-04-01,27.729242980827802,27.795889812565672,27.347138094649253,27.602615356445312,162485600,AAPL
2015-04-02,27.77589576687005,27.893637036917603,27.589287345262466,27.840320587158203,128880400,AAPL
2015-04-06,27.651489718775586,28.326837619766778,27.620388315662122,28.291292190551758,148776000,AAPL
2015-04-07,28.355718657681365,28.46235156172454,27.986944130091178,27.993608474731445,140049200,AAPL
2015-04-08,27.958072969783352,28.080258314567526,27.762578113028724,27.90253448486328,149316800,AAPL
2015-04-09,27.958064183930947,28.12023725469051,27.693702231319484,28.115793228149414,129936000,AAPL
2015-04-10,27.98027863651839,28.260192981167595,27.82699362210292,28.235755920410156,160752000,AAPL
2015-04-13,28.517894736045996,28.56232822738355,28.126905096791532,28.180221557617188,145460400,AAPL
2015-04-14,28.213543848237514,28.277968679310423,27.97139692324936,28.05803680419922,102098400,AAPL
2015-04-15,28.082473184828803,28.24242255699414,27.993611292581647,28.164669036865234,115881600,AAPL
2015-04-16,28.05359088553921,28.235756994085587,28.0158251338051,28.02915382385254,113476000,AAPL
2015-04-17,27.891417382065,28.022487343944757,27.64926879695406,27.713693618774414,207828000,AAPL
2015-04-20,27.895858332523268,28.462349622032768,27.806996455276874,28.346830368041992,188217200,AAPL
2015-04-21,28.457911847812642,28.48012520073409,28.140230053864958,28.19354820251465,129740400,AAPL
2015-04-22,28.211320800092256,28.6289694851199,28.062478106986084,28.57343101501465,150618000,AAPL
2015-04-23,28.502344291255753,28.9733094454926,28.466798855894666,28.80669403076172,183083600,AAPL
2015-04-24,28.98885350123997,29.01995490077968,28.708937515584285,28.94219970703125,178103600,AAPL
2015-04-27,29.393187954586537,29.575355816801377,29.135488564536367,29.468719482421875,387816800,AAPL
2015-04-28,29.8708139130615,29.888583241459457,28.784481513019248,29.004411697387695,475696000,AAPL
2015-04-29,28.91554612607042,29.233224506626065,28.502339826670195,28.577871322631836,253544400,AAPL
2015-04-30,28.577873518344195,28.577873518344195,27.675929354283394,27.80255699157715,332781600,AAPL
2015-05-01,28.0135999238689,28.90888135598468,27.835877862217878,28.646738052368164,234050400,AAPL
2015-05-04,28.76892171399243,29.006627945219055,28.49344973748465,28.591197967529297,203953200,AAPL
2015-05-05,28.46901617852702,28.53566301536573,27.942512608119188,27.946956634521484,197085600,AAPL
2015-05-06,28.11578938435379,28.157999156225962,27.404897775923576,27.771451950073242,288564000,AAPL
2015-05-07,27.833920256290526,28.126158622234403,27.666608877322254,27.9432315826416,175763600,AAPL
2015-05-08,28.26000810339415,28.46970558166504,28.132851520225067,28.46970558166504,222201600,AAPL
2015-05-11,28.41839452963739,28.456318032718876,28.02577002755684,28.179697036743164,168143200,AAPL
2015-05-12,28.01907641863355,28.304620877619083,27.845072870312944,28.079309463500977,192640000,AAPL
2015-05-13,28.141777436809814,28.373782779218352,28.079314787311276,28.110546112060547,138776800,AAPL
2015-05-14,28.422851116806708,28.766395568847656,28.367080670413454,28.766395568847656,180814000,AAPL
2015-05-15,28.793176839885668,28.88687081110001,28.601326307220393,28.72625160217285,152832000,AAPL
2015-05-18,28.63924649445973,29.161257160981794,28.634783904740452,29.04302406311035,203531600,AAPL
2015-05-19,29.154564066392645,29.196950157503426,28.920327470857302,29.016254425048828,178532800,AAPL
2015-05-20,29.000634648785045,29.219253864567587,28.853399840541243,29.014019012451172,145819600,AAPL
2015-05-21,29.016256097058246,29.36426321724016,28.962715230892304,29.31072235107422,158921600,AAPL
2015-05-22,29.35756860001525,29.663189601300626,29.312949513264282,29.567262649536133,182384000,AAPL
2015-05-26,29.580651230985488,29.649806051808497,28.804324032431605,28.915864944458008,282790400,AAPL
2015-05-27,29.076480619826217,29.504797261823935,29.01178839640263,29.455718994140625,183332800,AAPL
2015-05-28,29.41556919850586,29.435645745544992,29.246028239133516,29.397722244262695,122933200,AAPL
2015-05-29,29.275020189503188,29.32409845200021,28.97832102221036,29.063093185424805,203538000,AAPL
2015-06-01,29.063099423898514,29.310720381846835,29.011791558077427,29.1210994720459,128451200,AAPL
2015-06-02,28.969399216580317,29.147865316009916,28.84893655674103,28.991708755493164,134670400,AAPL
2015-06-03,29.147872787179708,29.210335427396807,28.978328417483077,29.027406692504883,123934000,AAPL
2015-06-04,28.906940742021543,29.13002254734294,28.75747634093119,28.85786247253418,153800400,AAPL
2015-06-05,28.889093320398054,28.931479407354722,28.634780202616195,28.699472427368164,142507200,AAPL
2015-06-08,28.75524706027214,28.824405288183716,28.293469433641413,28.509859085083008,210699200,AAPL
2015-06-09,28.26446588519156,28.572319885753103,28.02353881333458,28.425085067749023,224301600,AAPL
2015-06-10,28.536625784357813,28.853401557823254,28.521010125158224,28.75078582763672,156349200,AAPL
2015-06-11,28.817704094251404,29.040785884994175,28.66154752152306,28.686086654663086,141563600,AAPL
2015-06-12,28.59685667699997,28.62808799304955,28.355927922921154,28.369312286376953,147544800,AAPL
2015-06-15,28.130618196003486,28.384931343996573,28.043616419162653,28.31354522705078,175955600,AAPL
2015-06-16,28.338080108916312,28.521007112494328,28.19084700944085,28.46523666381836,125976400,AAPL
2015-06-17,28.492005555237707,28.527697755436247,28.273384659348007,28.398311614990234,131672400,AAPL
2015-06-18,28.382696715821655,28.623623754034263,28.380465421381277,28.527698516845703,141628800,AAPL
2015-06-19,28.489777929230502,28.51431706464247,28.1975413009342,28.242156982421875,218867600,AAPL
2015-06-22,28.440699738911512,28.567856303688377,28.349237081009143,28.467470169067383,136157200,AAPL
2015-06-23,28.438473021309782,28.467473047092806,28.30462255897747,28.338085174560547,121075600,AAPL
2015-06-24,28.378241727875807,28.956024600203072,28.358165178471953,28.579015731811523,221123600,AAPL
2015-06-25,28.74632739649364,28.822174408726447,28.442935943603516,28.442935943603516,127752400,AAPL
2015-06-26,28.480852443016506,28.55223854954749,28.222078445083824,28.275617599487305,176267200,AAPL
2015-06-29,27.98784642073102,28.213159547462322,27.769227178618095,27.780380249023438,196645600,AAPL
2015-06-30,28.012382898146452,28.135078574808336,27.853995016806024,27.981151580810547,177482800,AAPL
2015-07-01,28.309082206632535,28.3180056833259,28.106076941311578,28.242156982421875,120955200,AAPL
2015-07-02,28.20422965839323,28.26223139804534,28.056994865886857,28.20646095275879,108844000,AAPL
2015-07-06,27.87184261198854,28.1596183586215,27.851764363536425,28.108308792114258,112241600,AAPL
2015-07-07,28.083771645613904,28.141773398387514,27.610837549881598,28.039155960083008,187787200,AAPL
2015-07-08,27.769228694850813,27.80492090486777,27.336449372781665,27.343141555786133,243046400,AAPL
2015-07-09,27.62868375107428,27.675530730197355,26.595815511598627,26.78543472290039,314380000,AAPL
2015-07-10,27.202598950394385,27.628684361535427,27.039748465290874,27.501527786254883,245418000,AAPL
2015-07-13,27.891914740717578,28.054765189336482,27.73352688081641,28.03245735168457,165762000,AAPL
2015-07-14,28.117232240357136,28.19084964797463,27.89415042477383,28.02130699157715,127072400,AAPL
2015-07-15,28.045849102017986,28.364856200215463,28.014617780682237,28.29123878479004,134596800,AAPL
2015-07-16,28.496471156000958,28.681631176702723,28.40946938252491,28.668243408203125,144889600,AAPL
2015-07-17,28.795402257211233,28.915864944458008,28.62362829958219,28.915864944458008,184658800,AAPL
2015-07-20,29.217028130407765,29.663191799310432,29.156795081997483,29.462419509887695,235600800,AAPL
2015-07-21,29.63642676355207,29.652040723851933,29.072029924337144,29.167953491210938,307025600,AAPL
2015-07-22,27.21374832042403,27.996765915409135,27.21374832042403,27.934303283691406,461802400,AAPL
2015-07-23,28.15292684325403,28.351469539872234,27.898613687990725,27.920923233032227,203998000,AAPL
2015-07-24,27.95661247216972,28.050306424266896,27.639836709186422,27.773685455322266,168649200,AAPL
2015-07-27,27.4591386426935,27.575142134749033,27.242750720858233,27.387752532958984,177822000,AAPL
2015-07-28,27.523832321166992,27.642067106761964,27.33867571764468,27.523832321166992,134472400,AAPL
2015-07-29,27.472524426119968,27.550602716905665,27.276211349882686,27.436830520629883,148046800,AAPL
2015-07-30,27.287362457709875,27.343132901067033,27.15128243976011,27.29851722717285,134513200,AAPL
2015-07-31,27.349833174646612,27.35875665246164,26.97282602334314,27.05982780456543,171540000,AAPL
2015-08-03,27.10443603161213,27.343133466033592,26.216569806150336,26.42180633544922,279904000,AAPL
2015-08-04,26.19426574712073,26.25672838166463,25.264015006993834,25.574098587036133,496554400,AAPL
2015-08-05,25.197095051216532,26.198733813930104,25.007475813283904,25.7436466217041,397250400,AAPL
2015-08-06,25.987901363976874,26.10666963037693,25.573332274014806,25.799663543701172,211612000,AAPL
2015-08-07,25.67641522980246,26.050647781151817,25.658487491973187,25.887060165405273,154681600,AAPL
2015-08-10,26.11339430736292,26.888751051054925,26.11339430736292,26.8282470703125,219806400,AAPL
2015-08-11,26.400237207971514,26.483151735429242,25.396307555575877,25.432161331176758,388331200,AAPL
2015-08-12,25.21702611923066,25.86465067165119,24.56716017221928,25.82431411743164,404870000,AAPL
2015-08-13,26.003592948948665,26.084266072518957,25.667455503966934,25.80415153503418,194143200,AAPL
2015-08-14,25.618156123531538,26.064098006803345,25.54868826248213,25.985666275024414,171718000,AAPL
2015-08-17,26.00359060358621,26.364378232100474,25.882580929145096,26.254573822021484,163538800,AAPL
2015-08-18,26.09098403663909,26.317317022504323,25.996865978641605,26.106670379638672,138242800,AAPL
2015-08-19,26.017036601221516,26.111154670795237,25.69882691284368,25.772777557373047,193146000,AAPL
2015-08-20,25.564366569513382,25.62487054080635,25.015341200347923,25.243915557861328,274006400,AAPL
2015-08-21,24.746437645282736,25.075852599969778,23.675279976084997,23.69993019104004,513102000,AAPL
2015-08-24,21.259570294192415,24.381166289894818,20.61642679920939,23.108325958251953,648825200,AAPL
2015-08-25,24.898818722543467,24.898818722543467,23.193481447458115,23.247262954711914,414406400,AAPL
2015-08-26,23.997963248618984,24.625420271963097,23.540817991525316,24.580602645874023,387098400,AAPL
2015-08-27,25.149798445605093,25.376129707463,24.65455455578336,25.304420471191406,338464400,AAPL
2015-08-28,25.136357308742262,25.39182162591905,24.995180199676174,25.387340545654297,212657600,AAPL
2015-08-31,25.104974741807993,25.66520358710294,25.098252269213695,25.26856231689453,224917200,AAPL
2015-09-01,24.683687496818415,25.071364966794416,24.05847179313516,24.139144897460938,307383600,AAPL
2015-09-02,24.701625696198324,25.174457550048828,24.455123489856266,25.174457550048828,247555200,AAPL
2015-09-03,25.208063358035563,25.273050126560126,24.65903962729395,24.732990264892578,212935600,AAPL
2015-09-04,24.419263790310023,24.750918426214,24.316181851600227,24.48649024963379,199985200,AAPL
2015-09-08,25.042233872637542,25.223747503944658,24.721782847311772,25.167724609375,219374400,AAPL
2015-09-09,25.492661868455215,25.55092445570875,24.598535119330304,24.683691024780273,340043200,AAPL
2015-09-10,24.71057708457534,25.385093200258346,24.627664296486913,25.225988388061523,251571200,AAPL
2015-09-11,25.051198903061266,25.5935001373291,25.04447642895034,25.5935001373291,199662000,AAPL
2015-09-14,26.124597423327597,26.19406526766862,25.73915962308104,25.84000015258789,233453600,AAPL
2015-09-15,25.978939420966142,26.11339403988128,25.64056062411118,26.057371139526367,173364800,AAPL
2015-09-16,26.050650410614907,26.115637184543175,25.86913674840091,26.086505889892578,148694000,AAPL
2015-09-17,25.918433543611794,26.104428259816004,25.483695321581934,25.528512954711914,256450400,AAPL
2015-09-18,25.14531985467209,25.61367221795262,25.06912952639982,25.423192977905273,297141200,AAPL
2015-09-21,25.47248759346132,25.853444276933047,25.470247908799738,25.817588806152344,200888000,AAPL
2015-09-22,25.407500701324746,25.586774634919642,25.214781821099262,25.411983489990234,201384800,AAPL
2015-09-23,25.46352506975313,25.70778577571087,25.389576149309995,25.618148803710938,143026800,AAPL
2015-09-24,25.37836669424306,25.882572655055835,25.181166756166522,25.770526885986328,200878000,AAPL
2015-09-25,26.09322655456149,26.149249454783625,25.550923581051936,25.705547332763672,224607600,AAPL
2015-09-28,25.512831480569837,25.67417772611923,25.196863174438477,25.196863174438477,208436000,AAPL
2015-09-29,25.28425655693261,25.436638918856183,24.17052099091989,24.439430236816406,293461600,AAPL
2015-09-30,24.688169322360896,24.995175406974322,24.365478604986556,24.717302322387695,265892000,AAPL
2015-10-01,24.441668701677433,24.564919755253936,24.047267039915706,24.55595588684082,255716400,AAPL
2015-10-02,24.204131643026145,24.876406372152566,24.101049723055393,24.735227584838867,232079200,AAPL
2015-10-05,24.623182574143726,24.957080264458007,24.44166893864676,24.824865341186523,208258800,AAPL
2015-10-06,24.79124599837486,25.039987739970822,24.598527140747667,24.943628311157227,192787200,AAPL
2015-10-07,25.039993056137806,25.04671553009205,24.51786096605542,24.824865341186523,187062400,AAPL
2015-10-08,24.69265437816253,24.69265437816253,24.248952250228,24.53803062438965,247918400,AAPL
2015-10-09,24.650077746740173,25.161006357395998,24.53579054393031,25.125152587890625,211064400,AAPL
2015-10-12,25.26184773453085,25.26632881443241,24.972769354906614,25.008623123168945,121868800,AAPL
2015-10-13,24.833829844298798,25.19909851917271,24.802457158588552,25.051198959350586,132197200,AAPL
2015-10-14,24.939151420302792,24.99069152478597,24.551472245882195,24.697132110595703,177849600,AAPL
2015-10-15,24.858481642233333,25.120668407978943,24.75988078960425,25.06688690185547,150694000,AAPL
2015-10-16,25.048956409505504,25.098256830400224,24.76884193595193,24.883129119873047,156930400,AAPL
2015-10-19,24.829346920645275,25.04223323067941,24.67472318849822,25.037752151489258,119036800,AAPL
2015-10-20,24.950353377876468,25.584532900665106,24.833826519366045,25.494895935058594,195871200,AAPL
2015-10-21,25.546440115591764,25.900505222254605,25.479211957730133,25.492658615112305,167180800,AAPL
2015-10-22,25.620391153728185,25.882577896118164,25.5688493372589,25.882577896118164,166616400,AAPL
2015-10-23,26.151483101357233,26.718436156827863,26.068570322370572,26.68482208251953,237467600,AAPL
2015-10-26,26.460731895077686,26.471935447301785,25.752601742690196,25.833274841308594,265335200,AAPL
2015-10-27,25.860174350738166,26.115638671242813,25.544204332928846,25.669696807861328,279537600,AAPL
2015-10-28,26.203030131893545,26.73412782469506,26.00806982979809,26.72740364074707,342205600,AAPL
2015-10-29,26.59967562704942,27.045619198870167,26.503316158378205,27.009763717651367,204909200,AAPL
2015-10-30,27.11284578694581,27.1643876140152,26.7677444721953,26.778949737548828,197461200,AAPL
2015-11-02,27.070264209002307,27.195754949768546,26.803594675190933,27.155418395996094,128813200,AAPL
2015-11-03,27.06802472448119,27.67307136407972,27.04785559133018,27.466907501220703,182076000,AAPL
2015-11-04,27.592401004565872,27.747024771983217,27.25402388382609,27.33917808532715,179544400,AAPL
2015-11-05,27.422437786228294,27.611481338312984,27.046603387668622,27.2131404876709,158210800,AAPL
2015-11-06,27.255905022265036,27.41343990989622,27.145630600923205,27.244651794433594,132169200,AAPL
2015-11-09,27.22213663822793,27.413429419146773,27.017341362679776,27.134366989135742,135485600,AAPL
2015-11-10,26.308447776269453,26.571756889393924,26.119404147383882,26.279190063476562,236511600,AAPL
2015-11-11,26.18916899260163,26.425471363562412,25.928109172871483,26.13065528869629,180872000,AAPL
2015-11-12,26.164402911340865,26.290430792668833,26.027121804750998,26.042875289916992,130102400,AAPL
2015-11-13,25.925862730597554,26.00913218087488,25.266463531596486,25.282217025756836,183249600,AAPL
2015-11-16,25.066157577488287,25.709803005200715,24.980638891296227,25.696300506591797,152426800,AAPL
2015-11-17,25.862834824273246,25.892092524100093,25.502753925259924,25.586023330688477,110467600,AAPL
2015-11-18,26.05188036967263,26.441217281405347,25.99336668252736,26.396207809448242,186698800,AAPL
2015-11-19,26.47497528260345,26.949832595551136,26.27693120190066,26.73153305053711,173183200,AAPL
2015-11-20,26.826059597565344,26.9880964780301,26.74729214650655,26.84856605529785,137148400,AAPL
2015-11-23,26.841811380090192,26.945336271468783,26.40746321531177,26.49973487854004,129930000,AAPL
2015-11-24,26.405212037935286,26.859813920179256,26.35795157371696,26.754039764404297,171212800,AAPL
2015-11-25,26.82831184389144,26.832813822449566,26.537996038955068,26.56275177001953,85553200,AAPL
2015-11-27,26.62126215040447,26.64826886737804,26.465976532559118,26.51323699951172,52185600,AAPL
2015-11-30,26.553745347418406,26.873318811641276,26.499733632240492,26.623512268066406,156721200,AAPL
2015-12-01,26.724785562251416,26.738288062358166,26.29943963887339,26.40746307373047,139409600,AAPL
2015-12-02,26.407464317353075,26.580754422891076,26.12390149974809,26.16891098022461,133546400,AAPL
2015-12-03,26.22967370928731,26.283685425226995,25.7053048875768,25.925853729248047,166278000,AAPL
2015-12-04,25.94610467532194,26.837305559561578,25.90559546617463,26.78779411315918,231108000,AAPL
2015-12-07,26.776547530739133,26.97459163578406,26.513236764336625,26.61901092529297,128336800,AAPL
2015-12-08,26.44797756859878,26.691032921029862,26.29944488678104,26.607765197753906,137238000,AAPL
2015-12-09,26.474983924516998,26.486237154696642,25.898854252957886,26.020381927490234,185445600,AAPL
2015-12-10,26.114897606214114,26.317443689533036,25.995620945204504,26.144153594970703,116850800,AAPL
2015-12-11,25.92360313918105,25.968612614008652,25.39698335529081,25.471250534057617,187544800,AAPL
2015-12-14,25.246200955895596,25.35872636544817,24.70832963559441,25.313716888427734,257274800,AAPL
2015-12-15,25.192188508475535,25.385732344645458,24.834356823649205,24.865863800048828,213292400,AAPL
2015-12-16,24.996390745011965,25.20343705615663,24.485526216013525,25.057153701782227,224954000,AAPL
2015-12-17,25.210190144944047,25.261952585008626,24.526037216186523,24.526037216186523,179091200,AAPL
2015-12-18,24.51028622435749,24.647565648243024,23.812627291848816,23.862138748168945,385813200,AAPL
2015-12-21,24.14344991328859,24.163705378434678,23.7586132455266,24.15470314025879,190362400,AAPL
2015-12-22,24.170454647753953,24.242470830260057,23.956655371844313,24.1321964263916,131157600,AAPL
2015-12-23,24.14120100884754,24.49678172098979,24.12544751992992,24.44277000427246,130629600,AAPL
2015-12-24,24.530542102280638,24.530542102280638,24.29423802825616,24.31224250793457,54281600,AAPL
2015-12-28,24.213216811568333,24.235723267087668,23.895896049363305,24.039928436279297,106816800,AAPL
2015-12-29,24.071434745301563,24.62731052796695,24.048930007408522,24.47202491760254,123724800,AAPL
2015-12-30,24.43601696563428,24.46302196351547,24.12094549334309,24.15245246887207,100855200,AAPL
2015-12-31,24.082687408895573,24.087187669568237,23.58982559067075,23.6888484954834,163649200,AAPL
2016-01-04,23.09246388832103,23.71360460836271,22.9551827560473,23.709102630615234,270597600,AAPL
2016-01-05,23.79912590840938,23.82163064861039,23.047456940285645,23.114971160888672,223164000,AAPL
2016-01-06,22.631117371303034,23.038460657366286,22.475833421866493,22.66262435913086,273829600,AAPL
2016-01-07,22.208012167974665,22.534335128762088,21.70164788723477,21.706148147583008,324377600,AAPL
2016-01-08,22.178760291115495,22.30478820822411,21.77591909378435,21.8209285736084,283192000,AAPL
2016-01-11,22.27328593743618,22.293539692538094,21.906451903016617,22.17426300048828,198957600,AAPL
2016-01-12,22.628865116175675,22.66037209985096,22.244026626852737,22.496084213256836,196616800,AAPL
2016-01-13,22.577098802915323,22.772893639718973,21.897446063656986,21.917699813842773,249758400,AAPL
2016-01-14,22.045975976632942,22.61310494938619,21.546362930112668,22.39705467224121,252680400,AAPL
2016-01-15,21.64988505686676,21.989712226534987,21.460843219648147,21.859182357788086,319335600,AAPL
2016-01-19,22.14725505028168,22.201266773710493,21.492356250325585,21.753416061401367,212350800,AAPL
2016-01-20,21.402327010119002,22.09773475387831,21.02424166326954,21.782663345336914,289337600,AAPL
2016-01-21,21.84343310144887,22.027974714138363,21.36632643874029,21.672395706176758,208646000,AAPL
2016-01-22,22.196763490015815,22.833657772379347,22.13825150849246,22.824655532836914,263202000,AAPL
2016-01-25,22.847153601652497,22.849404590131204,22.327286868143908,22.37904930114746,207178000,AAPL
2016-01-26,22.489322287302524,22.703119820332912,22.07072774058952,22.502824783325195,300308000,AAPL
2016-01-27,21.6138779941135,21.74665713553977,21.006239833260953,21.02424430847168,533478800,AAPL
2016-01-28,21.107517443534352,21.271803587071275,20.792445939749225,21.175031661987305,222715200,AAPL
2016-01-29,21.33257159876453,21.906450271606445,21.233548669191034,21.906450271606445,257666000,AAPL
2016-02-01,21.710650950198147,21.76466266143647,21.46984666288399,21.701648712158203,163774000,AAPL
2016-02-02,21.474350652542302,21.613882790889953,21.217792833355904,21.26280403137207,149428800,AAPL
2016-02-03,21.37982699763643,21.79391966479839,21.172780664055452,21.683645248413086,183857200,AAPL
2016-02-04,21.690431234443935,22.023051307354372,21.53882942849587,21.857872009277344,185886800,AAPL
2016-02-05,21.839775611189257,21.930284768598725,21.199427077260204,21.27409553527832,185672400,AAPL
2016-02-08,21.07270600414181,21.654224844439824,21.052342357349705,21.498098373413086,216085600,AAPL
2016-02-09,21.335188239128584,21.70853740455084,21.253730176624874,21.49357795715332,177324800,AAPL
2016-02-10,21.70400705661494,21.8013040732542,21.292192138208378,21.330657958984375,169374400,AAPL
2016-02-11,21.22205032873997,21.432483350272403,20.950522902652605,21.201684951782227,200298800,AAPL
2016-02-12,21.31255889975809,21.382702662950162,21.0455578874008,21.267303466796875,161405600,AAPL
2016-02-16,21.500366802924592,21.91444501811858,21.407596171451875,21.866928100585938,196231600,AAPL
2016-02-17,21.87370974023489,22.222168762309874,21.756049081790966,22.201805114746094,179452800,AAPL
2016-02-18,22.36472335718932,22.376037647567838,21.742475365374155,21.780942916870117,156084000,AAPL
2016-02-19,21.722100498444767,21.894067610759674,21.67684681293332,21.731151580810547,141496800,AAPL
2016-02-22,21.792259139953092,21.92576053829812,21.70401318440241,21.921234130859375,137123200,AAPL
2016-02-23,21.812622259262714,21.835249115154625,21.394019383147793,21.425697326660156,127770400,AAPL
2016-02-24,21.265043982363427,21.808095418234426,21.115703629076013,21.744739532470703,145022800,AAPL
2016-02-25,21.733424402142486,21.89407730102539,21.55240612734355,21.89407730102539,110330800,AAPL
2016-02-26,21.993635925463597,22.179178881360585,21.853348401686738,21.92801856994629,115964400,AAPL
